species1,species2,position,kl_value
celegans,pfalciparum,-51,0.4087641150327186
celegans,pfalciparum,-50,0.4306351576098542
celegans,pfalciparum,-49,0.4347054820900781
celegans,pfalciparum,-48,0.436615568346979
celegans,pfalciparum,-47,0.42553736061545255
celegans,pfalciparum,-46,0.4367549942348733
celegans,pfalciparum,-45,0.41956420810241213
celegans,pfalciparum,-44,0.45948786045933354
celegans,pfalciparum,-43,0.4865692085262807
celegans,pfalciparum,-42,0.4829694307623737
celegans,pfalciparum,-41,0.4835800438487884
celegans,pfalciparum,-40,0.4887009123645502
celegans,pfalciparum,-39,0.4532414646238404
celegans,pfalciparum,-38,0.5088280597995601
celegans,pfalciparum,-37,0.5334091768384197
celegans,pfalciparum,-36,0.5602729733713312
celegans,pfalciparum,-35,0.6238126032789152
celegans,pfalciparum,-34,0.6638331382056712
celegans,pfalciparum,-33,0.6626784977773023
celegans,pfalciparum,-32,0.706586698926021
celegans,pfalciparum,-31,0.6931255221134651
celegans,pfalciparum,-30,0.5687043451825576
celegans,pfalciparum,-29,0.5066493288323741
celegans,pfalciparum,-28,0.4524820166921356
celegans,pfalciparum,-27,0.45757644506590855
celegans,pfalciparum,-26,0.4859428424571545
celegans,pfalciparum,-25,0.45997002595906833
celegans,pfalciparum,-24,0.48728716864816324
celegans,pfalciparum,-23,0.5549648963478853
celegans,pfalciparum,-22,0.5480615947006147
celegans,pfalciparum,-21,0.4833847281819794
celegans,pfalciparum,-20,0.4337055213706851
celegans,pfalciparum,-19,0.41244312135113337
celegans,pfalciparum,-18,0.40013207388901684
celegans,pfalciparum,-17,0.3886657724511554
celegans,pfalciparum,-16,0.342851703559643
celegans,pfalciparum,-15,0.3812620876638859
celegans,pfalciparum,-14,0.4289440089434212
celegans,pfalciparum,-13,0.4540461693547676
celegans,pfalciparum,-12,0.5065723290550908
celegans,pfalciparum,-11,0.4584975008325932
celegans,pfalciparum,-10,0.42572837359854165
celegans,pfalciparum,-9,0.379167792399359
celegans,pfalciparum,-8,0.38371232001442834
celegans,pfalciparum,-7,0.3137104830628165
celegans,pfalciparum,-6,0.3279608547749633
celegans,pfalciparum,-5,0.281283691749985
celegans,pfalciparum,-4,0.5403940039986832
celegans,pfalciparum,-3,0.35421169498800364
celegans,pfalciparum,-2,0.2878559019211338
celegans,pfalciparum,-1,0.7685728716215564
celegans,pfalciparum,0,0.5223579343204818
celegans,pfalciparum,1,0.2455507839017564
celegans,pfalciparum,2,0.22824162959131392
celegans,pfalciparum,3,0.21038540336915842
celegans,pfalciparum,4,0.19690905831926803
celegans,pfalciparum,5,0.2125988540308864
celegans,pfalciparum,6,0.17605116256546668
celegans,pfalciparum,7,0.1968188355072955
celegans,pfalciparum,8,0.20217316523474801
celegans,pfalciparum,9,0.2167444783741166
celegans,pfalciparum,10,0.21254735416720194
celegans,pfalciparum,11,0.2103888612414453
celegans,pfalciparum,12,0.21806805843370447
celegans,pfalciparum,13,0.24392837937597428
celegans,pfalciparum,14,0.27245447230309866
celegans,pfalciparum,15,0.27558919382009683
celegans,pfalciparum,16,0.3352969720949033
celegans,pfalciparum,17,0.3009735085504158
celegans,pfalciparum,18,0.29831655755007214
celegans,pfalciparum,19,0.24543598331432712
celegans,pfalciparum,20,0.2466285516059754
celegans,pfalciparum,21,0.21872707403015285
celegans,pfalciparum,22,0.2370154064623473
celegans,pfalciparum,23,0.20521995271879742
celegans,pfalciparum,24,0.1670569604684768
celegans,pfalciparum,25,0.16969004466504534
celegans,pfalciparum,26,0.21300548301183608
celegans,pfalciparum,27,0.25570506217097044
celegans,pfalciparum,28,0.2460576573158907
celegans,pfalciparum,29,0.3402075619693382
celegans,pfalciparum,30,0.3816999019486677
celegans,pfalciparum,31,0.30476999155758117
celegans,pfalciparum,32,0.29567766755365554
celegans,pfalciparum,33,0.2297943007335269
celegans,pfalciparum,34,0.20961188274014875
celegans,pfalciparum,35,0.16565111940190821
celegans,pfalciparum,36,0.19683552769920898
celegans,pfalciparum,37,0.16217169800312214
celegans,pfalciparum,38,0.17213220475599653
celegans,pfalciparum,39,0.18394732921483414
celegans,pfalciparum,40,0.19985790773204767
celegans,pfalciparum,41,0.17865789435328794
celegans,pfalciparum,42,0.19202033504805777
celegans,pfalciparum,43,0.17412214760097336
celegans,pfalciparum,44,0.18203117173138328
celegans,pfalciparum,45,0.19901699132575446
celegans,pfalciparum,46,0.20623062475371906
celegans,pfalciparum,47,0.1920075962502646
celegans,pfalciparum,48,0.1885943149320884
celegans,pfalciparum,49,0.18295216231342015
celegans,pfalciparum,50,0.1814797720227489
celegans,pfalciparum,51,0.1407992076002212
celegans,pfalciparum,52,0.14520009526575084
celegans,pfalciparum,53,0.15194619497568357
celegans,pfalciparum,54,0.1637286163886364
celegans,pfalciparum,55,0.143936807513574
celegans,pfalciparum,56,0.16756651019630353
celegans,pfalciparum,57,0.15932650749977334
celegans,pfalciparum,58,0.14393396585755086
celegans,pfalciparum,59,0.13955668404030827
celegans,pfalciparum,60,0.15130727588988072
celegans,pfalciparum,61,0.15915346532371577
celegans,pfalciparum,62,0.1384851518207526
celegans,pfalciparum,63,0.1436250544876415
celegans,pfalciparum,64,0.15634868168280566
celegans,pfalciparum,65,0.13810933100653355
celegans,pfalciparum,66,0.173161770364206
celegans,pfalciparum,67,0.13238806056916888
celegans,pfalciparum,68,0.15270181632665533
celegans,pfalciparum,69,0.15269299646652065
celegans,pfalciparum,70,0.16461415211590574
celegans,pfalciparum,71,0.13947099579646807
celegans,pfalciparum,72,0.13729518940042407
celegans,pfalciparum,73,0.14767926143225765
celegans,pfalciparum,74,0.126242641532409
celegans,pfalciparum,75,0.1629192367725133
celegans,pfalciparum,76,0.13807550530988622
celegans,pfalciparum,77,0.16313469149177623
celegans,pfalciparum,78,0.17768035705792995
celegans,pfalciparum,79,0.1645041144584724
celegans,pfalciparum,80,0.1479762999528618
celegans,pfalciparum,81,0.1515422014640003
celegans,pfalciparum,82,0.13455299373224353
celegans,pfalciparum,83,0.14652273098188603
celegans,pfalciparum,84,0.13247149535190464
celegans,pfalciparum,85,0.13309967517470878
celegans,pfalciparum,86,0.1598968460234645
celegans,pfalciparum,87,0.14544877880672769
celegans,pfalciparum,88,0.16536281902245745
celegans,pfalciparum,89,0.16395731397364077
celegans,pfalciparum,90,0.1333227545449643
celegans,pfalciparum,91,0.15120163870371434
celegans,pfalciparum,92,0.14530162682448378
celegans,pfalciparum,93,0.13219978773569002
celegans,pfalciparum,94,0.14140194707059084
celegans,pfalciparum,95,0.12492295027353746
celegans,pfalciparum,96,0.1412235681334728
celegans,pfalciparum,97,0.14261950645664648
celegans,pfalciparum,98,0.14915377795578272
celegans,pfalciparum,99,0.14856895122068012
celegans,pfalciparum,100,0.14491652659496612
celegans,pfalciparum,101,0.14289849270026014
celegans,pfalciparum,102,0.14198168478127166
celegans,pfalciparum,103,0.13674694990834882
celegans,pfalciparum,104,0.1290826270335267
celegans,pfalciparum,105,0.12043337189927168
celegans,pfalciparum,106,0.12781809800137667
celegans,pfalciparum,107,0.12793532588457546
celegans,pfalciparum,108,0.11305675012718476
celegans,pfalciparum,109,0.12919405235332326
celegans,pfalciparum,110,0.1325168324628883
celegans,pfalciparum,111,0.11536229422866441
celegans,pfalciparum,112,0.11653220280093063
celegans,pfalciparum,113,0.1364483653602745
celegans,pfalciparum,114,0.12342981851281574
celegans,pfalciparum,115,0.11749673472235801
celegans,pfalciparum,116,0.13096506734773528
celegans,pfalciparum,117,0.12322333577300579
celegans,pfalciparum,118,0.1357031304905611
celegans,pfalciparum,119,0.15511480470115643
celegans,pfalciparum,120,0.1319919070972595
celegans,pfalciparum,121,0.12474304169808709
celegans,pfalciparum,122,0.12277568725146978
celegans,pfalciparum,123,0.126453688174595
celegans,pfalciparum,124,0.10301842240062845
celegans,pfalciparum,125,0.09256486970006407
celegans,pfalciparum,126,0.10679213639878198
celegans,pfalciparum,127,0.10318114229407754
celegans,pfalciparum,128,0.12184213914851585
celegans,pfalciparum,129,0.11884629249568747
celegans,pfalciparum,130,0.1158407893669723
celegans,pfalciparum,131,0.11476144887420603
celegans,pfalciparum,132,0.09904039363511302
celegans,pfalciparum,133,0.10057621831226493
celegans,pfalciparum,134,0.1098758805922275
celegans,pfalciparum,135,0.10518188893893071
celegans,pfalciparum,136,0.1043668892376659
celegans,pfalciparum,137,0.10617724579649611
celegans,pfalciparum,138,0.08666253550458917
celegans,pfalciparum,139,0.11433362643827251
celegans,pfalciparum,140,0.1098893477033727
celegans,pfalciparum,141,0.11594101058191175
celegans,pfalciparum,142,0.11044774656332848
celegans,pfalciparum,143,0.09462926645251091
celegans,pfalciparum,144,0.09921326723308257
celegans,pfalciparum,145,0.12259764205721183
celegans,pfalciparum,146,0.11943817795840361
celegans,pfalciparum,147,0.1297876067271541
celegans,pfalciparum,148,0.11719898171169031
celegans,pfalciparum,149,0.1368752920520754
celegans,pfalciparum,150,0.1449135475880907
celegans,pfalciparum,151,0.15187351637716381
celegans,pfalciparum,152,0.12909094852053848
celegans,pfalciparum,153,0.12888781238914238
celegans,pfalciparum,154,0.11889514600687352
celegans,pfalciparum,155,0.13905184732491338
celegans,pfalciparum,156,0.15429085538448778
celegans,pfalciparum,157,0.12235192103006823
celegans,pfalciparum,158,0.12223359491590535
celegans,pfalciparum,159,0.13925753296270085
celegans,pfalciparum,160,0.12963766093936008
celegans,pfalciparum,161,0.15633543610892872
celegans,pfalciparum,162,0.1277609246626366
celegans,pfalciparum,163,0.14168866656452203
celegans,pfalciparum,164,0.12225152962557974
celegans,pfalciparum,165,0.11119628829922337
celegans,pfalciparum,166,0.13726856820124056
celegans,pfalciparum,167,0.11764843933867353
celegans,pfalciparum,168,0.1458687187086329
celegans,pfalciparum,169,0.1296886919736371
celegans,pfalciparum,170,0.12290307113912481
celegans,pfalciparum,171,0.11484413191921423
celegans,pfalciparum,172,0.12791637145441556
celegans,pfalciparum,173,0.1155908177492222
celegans,pfalciparum,174,0.12356801571115586
celegans,pfalciparum,175,0.10969251105210986
celegans,pfalciparum,176,0.10593925756682654
celegans,pfalciparum,177,0.11603550685355327
celegans,pfalciparum,178,0.09236734891230074
celegans,pfalciparum,179,0.11569846763071451
celegans,pfalciparum,180,0.09895660069117818
celegans,pfalciparum,181,0.11867605660808425
celegans,pfalciparum,182,0.10322903294670438
celegans,pfalciparum,183,0.10141410637549253
celegans,pfalciparum,184,0.089093759859164
celegans,pfalciparum,185,0.10363331544790111
celegans,pfalciparum,186,0.09365180155310572
celegans,pfalciparum,187,0.1004166737098304
celegans,pfalciparum,188,0.10344618538203723
celegans,pfalciparum,189,0.09601894847931118
celegans,pfalciparum,190,0.10513020480800649
celegans,pfalciparum,191,0.10802268673479587
celegans,pfalciparum,192,0.1087332377871029
celegans,pfalciparum,193,0.09215760860349337
celegans,pfalciparum,194,0.08356340696907791
celegans,pfalciparum,195,0.09593471116840817
celegans,pfalciparum,196,0.10108448641349989
celegans,pfalciparum,197,0.1283300038919632
celegans,pfalciparum,198,0.11558913080781108
celegans,pfalciparum,199,0.11668579650431841
celegans,pfalciparum,200,0.1239859916806965
celegans,scerevisiae,-200,0.002894597243610939
celegans,scerevisiae,-199,0.0034535013828968556
celegans,scerevisiae,-198,0.00237694227849053
celegans,scerevisiae,-197,0.004070023239338535
celegans,scerevisiae,-196,0.00490404092552117
celegans,scerevisiae,-195,0.0025669960459841264
celegans,scerevisiae,-194,0.00032697309790615447
celegans,scerevisiae,-193,0.002510791289398523
celegans,scerevisiae,-192,0.0015656118181600616
celegans,scerevisiae,-191,0.003519902199895241
celegans,scerevisiae,-190,0.0061203940187484485
celegans,scerevisiae,-189,0.006178578182399802
celegans,scerevisiae,-188,0.0022388142899064612
celegans,scerevisiae,-187,0.0025122461287210747
celegans,scerevisiae,-186,0.0035755248742750153
celegans,scerevisiae,-185,0.004436787639891896
celegans,scerevisiae,-184,0.0014913745062775444
celegans,scerevisiae,-183,0.005459451007863366
celegans,scerevisiae,-182,0.0026480865220014837
celegans,scerevisiae,-181,0.0042823460676486
celegans,scerevisiae,-180,0.0019184383245665002
celegans,scerevisiae,-179,0.003095940069033417
celegans,scerevisiae,-178,0.007548268539762933
celegans,scerevisiae,-177,0.0017542027852307353
celegans,scerevisiae,-176,0.003819541130151846
celegans,scerevisiae,-175,0.0037422426948616194
celegans,scerevisiae,-174,0.004777141828585015
celegans,scerevisiae,-173,0.0036592904684642786
celegans,scerevisiae,-172,0.0021421011028129183
celegans,scerevisiae,-171,0.00344822975488439
celegans,scerevisiae,-170,0.0009354848347089923
celegans,scerevisiae,-169,0.00368359092385267
celegans,scerevisiae,-168,0.0014677734864924777
celegans,scerevisiae,-167,0.008204944322805203
celegans,scerevisiae,-166,0.0036378434310873234
celegans,scerevisiae,-165,0.0054556824169158195
celegans,scerevisiae,-164,0.0028640252391959973
celegans,scerevisiae,-163,0.004645003564125223
celegans,scerevisiae,-162,0.0039757968526576495
celegans,scerevisiae,-161,0.006129923719505028
celegans,scerevisiae,-160,0.002145751582517271
celegans,scerevisiae,-159,0.0053157513300848645
celegans,scerevisiae,-158,0.0036187935050114002
celegans,scerevisiae,-157,0.0035859508459994867
celegans,scerevisiae,-156,0.0035068904706916336
celegans,scerevisiae,-155,0.007078552714234092
celegans,scerevisiae,-154,0.007263060311854724
celegans,scerevisiae,-153,0.0030359810213071367
celegans,scerevisiae,-152,0.004826582247734001
celegans,scerevisiae,-151,0.003646719708209586
celegans,scerevisiae,-150,0.0040288320307809225
celegans,scerevisiae,-149,0.00474481523719927
celegans,scerevisiae,-148,0.0059366778157220156
celegans,scerevisiae,-147,0.00917853764181156
celegans,scerevisiae,-146,0.004422652929183469
celegans,scerevisiae,-145,0.01009769770156558
celegans,scerevisiae,-144,0.0034768975121621457
celegans,scerevisiae,-143,0.006045192163868167
celegans,scerevisiae,-142,0.00444001704261331
celegans,scerevisiae,-141,0.0037298769286332606
celegans,scerevisiae,-140,0.004244230525524192
celegans,scerevisiae,-139,0.004107344101634266
celegans,scerevisiae,-138,0.0072006074123942936
celegans,scerevisiae,-137,0.004049205571189273
celegans,scerevisiae,-136,0.004318691877796248
celegans,scerevisiae,-135,0.004898128803611103
celegans,scerevisiae,-134,0.004099371545878434
celegans,scerevisiae,-133,0.006842763187650064
celegans,scerevisiae,-132,0.0061624911773357285
celegans,scerevisiae,-131,0.0037832162649979358
celegans,scerevisiae,-130,0.0035227165158661852
celegans,scerevisiae,-129,0.005487623951577713
celegans,scerevisiae,-128,0.006450626930413261
celegans,scerevisiae,-127,0.007637267181968825
celegans,scerevisiae,-126,0.007365110376970973
celegans,scerevisiae,-125,0.009634421197811948
celegans,scerevisiae,-124,0.006405569006341365
celegans,scerevisiae,-123,0.009075622443990343
celegans,scerevisiae,-122,0.005825462578131168
celegans,scerevisiae,-121,0.006310173901671788
celegans,scerevisiae,-120,0.010530639253685303
celegans,scerevisiae,-119,0.003952224141467529
celegans,scerevisiae,-118,0.00624506994271435
celegans,scerevisiae,-117,0.004516745330470969
celegans,scerevisiae,-116,0.00291643798293895
celegans,scerevisiae,-115,0.003398634704549177
celegans,scerevisiae,-114,0.005767436835090629
celegans,scerevisiae,-113,0.00630863355038714
celegans,scerevisiae,-112,0.006250384394519359
celegans,scerevisiae,-111,0.004386701316757703
celegans,scerevisiae,-110,0.0045022045482981665
celegans,scerevisiae,-109,0.004822434146710547
celegans,scerevisiae,-108,0.004985820212785874
celegans,scerevisiae,-107,0.007785566233254191
celegans,scerevisiae,-106,0.004410428242015076
celegans,scerevisiae,-105,0.0031032310536167652
celegans,scerevisiae,-104,0.009359680568235017
celegans,scerevisiae,-103,0.009534593458929291
celegans,scerevisiae,-102,0.0074677407003427634
celegans,scerevisiae,-101,0.004197424119591335
celegans,scerevisiae,-100,0.009860356173974821
celegans,scerevisiae,-99,0.008117191753958301
celegans,scerevisiae,-98,0.0042369232078198794
celegans,scerevisiae,-97,0.012214205778829243
celegans,scerevisiae,-96,0.007899688873152108
celegans,scerevisiae,-95,0.007795924333300796
celegans,scerevisiae,-94,0.010242990396525861
celegans,scerevisiae,-93,0.006197378483279193
celegans,scerevisiae,-92,0.009332937067341878
celegans,scerevisiae,-91,0.011012233295344374
celegans,scerevisiae,-90,0.012110916190639705
celegans,scerevisiae,-89,0.011284022081479907
celegans,scerevisiae,-88,0.018244354010954464
celegans,scerevisiae,-87,0.010328920058008943
celegans,scerevisiae,-86,0.011741401587282131
celegans,scerevisiae,-85,0.01077335213872747
celegans,scerevisiae,-84,0.01888996897703562
celegans,scerevisiae,-83,0.021896148860925932
celegans,scerevisiae,-82,0.022640827702546513
celegans,scerevisiae,-81,0.017131872262756018
celegans,scerevisiae,-80,0.01673216838562208
celegans,scerevisiae,-79,0.027886395557346354
celegans,scerevisiae,-78,0.036406330041117
celegans,scerevisiae,-77,0.026249743909871205
celegans,scerevisiae,-76,0.03421798375412961
celegans,scerevisiae,-75,0.026635417199978886
celegans,scerevisiae,-74,0.043940053822169686
celegans,scerevisiae,-73,0.04202477282459502
celegans,scerevisiae,-72,0.04191024213113741
celegans,scerevisiae,-71,0.052320403956949625
celegans,scerevisiae,-70,0.04172817809525366
celegans,scerevisiae,-69,0.04389429649127128
celegans,scerevisiae,-68,0.057700267530489846
celegans,scerevisiae,-67,0.0531603209351471
celegans,scerevisiae,-66,0.048696778350976674
celegans,scerevisiae,-65,0.0636735316861233
celegans,scerevisiae,-64,0.04771057385832135
celegans,scerevisiae,-63,0.0606171918031509
celegans,scerevisiae,-62,0.07459390312429706
celegans,scerevisiae,-61,0.07037015665405592
celegans,scerevisiae,-60,0.06521050007037166
celegans,scerevisiae,-59,0.07204908561351274
celegans,scerevisiae,-58,0.06441434354126212
celegans,scerevisiae,-57,0.07118901927380739
celegans,scerevisiae,-56,0.07382130800743888
celegans,scerevisiae,-55,0.07186307066263894
celegans,scerevisiae,-54,0.08216792324648448
celegans,scerevisiae,-53,0.06723995439945964
celegans,scerevisiae,-52,0.06656615637699564
celegans,scerevisiae,-51,0.08156002470046078
celegans,scerevisiae,-50,0.05966124817463868
celegans,scerevisiae,-49,0.06550861510659915
celegans,scerevisiae,-48,0.06525505822966349
celegans,scerevisiae,-47,0.06808259048917772
celegans,scerevisiae,-46,0.061676719065888494
celegans,scerevisiae,-45,0.0637821424606339
celegans,scerevisiae,-44,0.06555270411751375
celegans,scerevisiae,-43,0.07155915087263666
celegans,scerevisiae,-42,0.06892053623965644
celegans,scerevisiae,-41,0.05828779949361397
celegans,scerevisiae,-40,0.04309134302670406
celegans,scerevisiae,-39,0.04506652403857498
celegans,scerevisiae,-38,0.049781763245043936
celegans,scerevisiae,-37,0.03495704063662311
celegans,scerevisiae,-36,0.029800355138893668
celegans,scerevisiae,-35,0.03425687027759307
celegans,scerevisiae,-34,0.038147561030246184
celegans,scerevisiae,-33,0.043958493839761595
celegans,scerevisiae,-32,0.05100347742204735
celegans,scerevisiae,-31,0.052268083453973456
celegans,scerevisiae,-30,0.03899418532645647
celegans,scerevisiae,-29,0.03506561728721508
celegans,scerevisiae,-28,0.024193870885020154
celegans,scerevisiae,-27,0.020708612445489216
celegans,scerevisiae,-26,0.024903081241061734
celegans,scerevisiae,-25,0.01885438708477242
celegans,scerevisiae,-24,0.03387213831543032
celegans,scerevisiae,-23,0.0483961324801097
celegans,scerevisiae,-22,0.05579870653784728
celegans,scerevisiae,-21,0.04624100116327378
celegans,scerevisiae,-20,0.0366447395263387
celegans,scerevisiae,-19,0.044451355711159976
celegans,scerevisiae,-18,0.0386506194687047
celegans,scerevisiae,-17,0.039766602687874644
celegans,scerevisiae,-16,0.02683536662186069
celegans,scerevisiae,-15,0.027159861268351612
celegans,scerevisiae,-14,0.04947081480008401
celegans,scerevisiae,-13,0.04554673748237658
celegans,scerevisiae,-12,0.050602081557286245
celegans,scerevisiae,-11,0.020678089133347538
celegans,scerevisiae,-10,0.037577617355646235
celegans,scerevisiae,-9,0.08224570347469773
celegans,scerevisiae,-8,0.32903186672010454
celegans,scerevisiae,-7,0.17955439226049796
celegans,scerevisiae,-6,0.11213220461340866
celegans,scerevisiae,-5,0.11079670745753183
celegans,scerevisiae,-4,0.07982062013087637
celegans,scerevisiae,-3,0.14438280393043945
celegans,scerevisiae,-2,0.1167211575612282
celegans,scerevisiae,-1,0.12076720371999648
celegans,scerevisiae,0,0.08511701193057658
celegans,scerevisiae,1,0.13383698509356615
celegans,scerevisiae,2,0.3249701982572262
celegans,scerevisiae,3,0.15468149451208063
celegans,scerevisiae,4,0.1318515054146352
celegans,scerevisiae,5,0.08527533475788264
celegans,scerevisiae,6,0.105753422080634
celegans,scerevisiae,7,0.09087766132115167
celegans,scerevisiae,8,0.09112264878012064
celegans,scerevisiae,9,0.0666826577299848
celegans,scerevisiae,10,0.06684090521496383
celegans,scerevisiae,11,0.04633578131124313
celegans,scerevisiae,12,0.03878469565649255
celegans,scerevisiae,13,0.05544105868331254
celegans,scerevisiae,14,0.044702932527528993
celegans,scerevisiae,15,0.05544624275979912
celegans,scerevisiae,16,0.10160215874996556
celegans,scerevisiae,17,0.048559915119011324
celegans,scerevisiae,18,0.07415975921734444
celegans,scerevisiae,19,0.06329000351538738
celegans,scerevisiae,20,0.04072268426838226
celegans,scerevisiae,21,0.020815062894263655
celegans,scerevisiae,22,0.025656178417806562
celegans,scerevisiae,23,0.020344124942884186
celegans,scerevisiae,24,0.019447902691453967
celegans,scerevisiae,25,0.016018451048110754
celegans,scerevisiae,26,0.020439214881997098
celegans,scerevisiae,27,0.03272785290267933
celegans,scerevisiae,28,0.04184851469200346
celegans,scerevisiae,29,0.059392808303437156
celegans,scerevisiae,30,0.06001759919058522
celegans,scerevisiae,31,0.046119153954061826
celegans,scerevisiae,32,0.03832221952491557
celegans,scerevisiae,33,0.035878904325281465
celegans,scerevisiae,34,0.04677533791237291
celegans,scerevisiae,35,0.04361422048615675
celegans,scerevisiae,36,0.04453387996921146
celegans,scerevisiae,37,0.04685668163814873
celegans,scerevisiae,38,0.03381885494066955
celegans,scerevisiae,39,0.04153586897600296
celegans,scerevisiae,40,0.03615006860436358
celegans,scerevisiae,41,0.030884362709417988
celegans,scerevisiae,42,0.029527240597980994
celegans,scerevisiae,43,0.04064389759833334
celegans,scerevisiae,44,0.039679304451117954
celegans,scerevisiae,45,0.03139075575071709
celegans,scerevisiae,46,0.030186571619449216
celegans,scerevisiae,47,0.03149053688345263
celegans,scerevisiae,48,0.024017412595795568
celegans,scerevisiae,49,0.030182543252782718
celegans,scerevisiae,50,0.027053514243046334
celegans,scerevisiae,51,0.017945933440049695
celegans,scerevisiae,52,0.024221364608118794
celegans,scerevisiae,53,0.019533148803469333
celegans,scerevisiae,54,0.023542043326403903
celegans,scerevisiae,55,0.027917732527784934
celegans,scerevisiae,56,0.030757639618121647
celegans,scerevisiae,57,0.02225453415890092
celegans,scerevisiae,58,0.03141005867352367
celegans,scerevisiae,59,0.021339925086449094
celegans,scerevisiae,60,0.022828579818370796
celegans,scerevisiae,61,0.016663872182138682
celegans,scerevisiae,62,0.023172484096503847
celegans,scerevisiae,63,0.025424384271289083
celegans,scerevisiae,64,0.02217824528792766
celegans,scerevisiae,65,0.027353329372405616
celegans,scerevisiae,66,0.021578884869463993
celegans,scerevisiae,67,0.029488211982358653
celegans,scerevisiae,68,0.01268853313818609
celegans,scerevisiae,69,0.016009221771082806
celegans,scerevisiae,70,0.016369364253707178
celegans,scerevisiae,71,0.01952823550887947
celegans,scerevisiae,72,0.019346359078692255
celegans,scerevisiae,73,0.021458395382012226
celegans,scerevisiae,74,0.018590962674776106
celegans,scerevisiae,75,0.029462168654357163
celegans,scerevisiae,76,0.019696749477654554
celegans,scerevisiae,77,0.018251322277754833
celegans,scerevisiae,78,0.01995468875023329
celegans,scerevisiae,79,0.018136602452593964
celegans,scerevisiae,80,0.0183970697972885
celegans,scerevisiae,81,0.020860398828702963
celegans,scerevisiae,82,0.02188227684272062
celegans,scerevisiae,83,0.015894755136569946
celegans,scerevisiae,84,0.017445350064738137
celegans,scerevisiae,85,0.01796764435743372
celegans,scerevisiae,86,0.01688104006111773
celegans,scerevisiae,87,0.016586712681914167
celegans,scerevisiae,88,0.011591509097286457
celegans,scerevisiae,89,0.013411970290672676
celegans,scerevisiae,90,0.016811423580584316
celegans,scerevisiae,91,0.018713573877752868
celegans,scerevisiae,92,0.022045087300651342
celegans,scerevisiae,93,0.015607999392936854
celegans,scerevisiae,94,0.02019630404678386
celegans,scerevisiae,95,0.01991337524449143
celegans,scerevisiae,96,0.01762104851407395
celegans,scerevisiae,97,0.010527114056345613
celegans,scerevisiae,98,0.012596358559834805
celegans,scerevisiae,99,0.016601841756354437
celegans,scerevisiae,100,0.018769493862760972
celegans,scerevisiae,101,0.017548952133223356
celegans,scerevisiae,102,0.018583714893920036
celegans,scerevisiae,103,0.014361269685869135
celegans,scerevisiae,104,0.011702972857318888
celegans,scerevisiae,105,0.018358159261505275
celegans,scerevisiae,106,0.01288442329967869
celegans,scerevisiae,107,0.01713894917534252
celegans,scerevisiae,108,0.017298551392507508
celegans,scerevisiae,109,0.013919426026955763
celegans,scerevisiae,110,0.016172216696903885
celegans,scerevisiae,111,0.016952403282684138
celegans,scerevisiae,112,0.011322026891041725
celegans,scerevisiae,113,0.017811313597877555
celegans,scerevisiae,114,0.015168254874770734
celegans,scerevisiae,115,0.016892295036303275
celegans,scerevisiae,116,0.012931587689699202
celegans,scerevisiae,117,0.01379378684075036
celegans,scerevisiae,118,0.013309132442794462
celegans,scerevisiae,119,0.01461144714094674
celegans,scerevisiae,120,0.011077720934160089
celegans,scerevisiae,121,0.013322458439860699
celegans,scerevisiae,122,0.011056399064905673
celegans,scerevisiae,123,0.011965253759282653
celegans,scerevisiae,124,0.016240864768780484
celegans,scerevisiae,125,0.015445109500444691
celegans,scerevisiae,126,0.00955731202637014
celegans,scerevisiae,127,0.02077330758061391
celegans,scerevisiae,128,0.016341185248008733
celegans,scerevisiae,129,0.0070814898739595955
celegans,scerevisiae,130,0.015896874870589786
celegans,scerevisiae,131,0.008186818504830835
celegans,scerevisiae,132,0.013553632771426738
celegans,scerevisiae,133,0.015399500804148356
celegans,scerevisiae,134,0.007206942542264068
celegans,scerevisiae,135,0.012261040390155936
celegans,scerevisiae,136,0.01585174834606627
celegans,scerevisiae,137,0.010470709829015067
celegans,scerevisiae,138,0.014255925235005518
celegans,scerevisiae,139,0.01453149202216969
celegans,scerevisiae,140,0.011904423242635881
celegans,scerevisiae,141,0.009857921946494215
celegans,scerevisiae,142,0.008121932462819031
celegans,scerevisiae,143,0.01608995943011534
celegans,scerevisiae,144,0.009656394816712321
celegans,scerevisiae,145,0.009590122753844632
celegans,scerevisiae,146,0.016069642153437688
celegans,scerevisiae,147,0.015412182043898083
celegans,scerevisiae,148,0.016062905585287314
celegans,scerevisiae,149,0.012966142226234031
celegans,scerevisiae,150,0.010053031687050594
celegans,scerevisiae,151,0.011323113059185617
celegans,scerevisiae,152,0.023432167913488747
celegans,scerevisiae,153,0.017201126854231988
celegans,scerevisiae,154,0.02017691682805331
celegans,scerevisiae,155,0.017143282891485173
celegans,scerevisiae,156,0.0112265328138548
celegans,scerevisiae,157,0.010183292979169666
celegans,scerevisiae,158,0.013653305844176927
celegans,scerevisiae,159,0.012217280057819538
celegans,scerevisiae,160,0.011725128160943503
celegans,scerevisiae,161,0.008653340437576866
celegans,scerevisiae,162,0.015559451737458825
celegans,scerevisiae,163,0.012300546968915874
celegans,scerevisiae,164,0.014265643313215198
celegans,scerevisiae,165,0.01736451061501696
celegans,scerevisiae,166,0.01748671901140346
celegans,scerevisiae,167,0.015839293387201296
celegans,scerevisiae,168,0.01688765751166333
celegans,scerevisiae,169,0.01282653682787796
celegans,scerevisiae,170,0.009133152103686544
